"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"33175",11783,"THALW","C","7","WETWIDTH","0.37",NA,267740,TRUE,"O",2013-09-28,9999-12-31,NA,"HC-SS-8465","SS","0.37",0.37,0.37
"33176",11783,"THALW","H","0","WETWIDTH","0.1",NA,269510,TRUE,"O",2013-09-30,9999-12-31,NA,"HC-SS-8465","SS","0.1",0.1,0.1
"33263",11783,"THALW","E","0","WETWIDTH","0.15",NA,267837,TRUE,"O",2013-09-28,9999-12-31,NA,"HC-SS-8465","SS","0.15",0.15,0.15
"33285",11783,"THALW","F","0","WETWIDTH","0.15",NA,267885,TRUE,"O",2013-09-28,9999-12-31,NA,"HC-SS-8465","SS","0.15",0.15,0.15
"33354",11783,"THALW","A","7","WETWIDTH","0.4",NA,267642,TRUE,"O",2013-09-28,9999-12-31,NA,"HC-SS-8465","SS","0.4",0.4,0.4
"33423",11783,"THALW","D","0","WETWIDTH","0.2",NA,267788,TRUE,"O",2013-09-28,9999-12-31,NA,"HC-SS-8465","SS","0.2",0.2,0.2
"33427",11783,"THALW","D","7","WETWIDTH","0.33",NA,267789,TRUE,"O",2013-09-28,9999-12-31,NA,"HC-SS-8465","SS","0.33",0.33,0.33
"33468",11799,"THALW","E","0","WETWIDTH","0.9",NA,275199,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","0.9",0.9,0.9
"33575",11799,"THALW","C","0","WETWIDTH","0.3",NA,274358,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","0.3",0.3,0.3
"33680",11799,"THALW","F","7","WETWIDTH","1.3",NA,275241,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","1.3",1.3,1.3
"33919",11799,"THALW","C","7","WETWIDTH","1",NA,274359,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","1",1,1
"33924",11799,"THALW","E","7","WETWIDTH","1.3",NA,275200,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","1.3",1.3,1.3
"34022",11799,"THALW","A","0","WETWIDTH","0.25",NA,274262,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","0.25",0.25,0.25
"34154",11799,"THALW","J","0","WETWIDTH","1.6",NA,275450,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","1.6",1.6,1.6
"34158",11799,"THALW","J","7","WETWIDTH","2.2",NA,275451,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","2.2",2.2,2.2
"34421",11799,"THALW","H","0","WETWIDTH","1.1",NA,275346,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","1.1",1.1,1.1
"34510",11799,"THALW","A","7","WETWIDTH","0.25",NA,274263,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","0.25",0.25,0.25
"34691",11799,"THALW","F","0","WETWIDTH","1.6",NA,275240,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","1.6",1.6,1.6
"34798",11799,"THALW","B","7","WETWIDTH","0.25",NA,274311,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","0.25",0.25,0.25
"34913",11799,"THALW","H","7","WETWIDTH","3.4",NA,275347,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","3.4",3.4,3.4
"35198",11799,"THALW","I","0","WETWIDTH","2.8",NA,275399,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","2.8",2.8,2.8
"35247",11799,"THALW","B","0","WETWIDTH","0.3",NA,274310,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","0.3",0.3,0.3
"35318",11799,"THALW","I","7","WETWIDTH","2.9",NA,275400,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","2.9",2.9,2.9
"35476",11799,"THALW","G","0","WETWIDTH","4.4",NA,275301,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","4.4",4.4,4.4
"35479",11799,"THALW","G","7","WETWIDTH","2.3",NA,275302,TRUE,"O",2013-10-17,9999-12-31,NA,"RS-SS-0001","SS","2.3",2.3,2.3
"35626",11800,"THALW","E","0","WETWIDTH","0.4",NA,269833,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.4",0.4,0.4
"35814",11800,"THALW","E","7","WETWIDTH","1.05",NA,269834,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","1.05",1.05,1.05
"35848",11800,"THALW","D","0","WETWIDTH","11.1",NA,269786,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","11.1",11.1,11.1
"35918",11800,"THALW","I","0","WETWIDTH","0.64",NA,270024,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.64",0.64,0.64
"35998",11800,"THALW","I","7","WETWIDTH","0.1",NA,270025,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.1",0.1,0.1
"36445",11800,"THALW","C","0","WETWIDTH","0.22",NA,269740,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.22",0.22,0.22
"36448",11800,"THALW","H","7","WETWIDTH","0.44",NA,269979,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.44",0.44,0.44
"36739",11800,"THALW","J","7","WETWIDTH","0.75",NA,270073,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.75",0.75,0.75
"36808",11800,"THALW","H","0","WETWIDTH","1.32",NA,269978,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","1.32",1.32,1.32
"36834",11800,"THALW","F","7","WETWIDTH","0.86",NA,269883,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.86",0.86,0.86
"37090",11800,"THALW","A","0","WETWIDTH","0.8",NA,269651,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.8",0.8,0.8
"37104",11800,"THALW","J","0","WETWIDTH","0.95",NA,270072,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.95",0.95,0.95
"37136",11800,"THALW","B","7","WETWIDTH","0.68",NA,269700,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.68",0.68,0.68
"37147",11800,"THALW","C","7","WETWIDTH","19",NA,269741,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","19",19,19
"37176",11800,"THALW","A","7","WETWIDTH","0.6",NA,269652,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.6",0.6,0.6
"37274",11800,"THALW","D","7","WETWIDTH","0.8",NA,269787,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.8",0.8,0.8
"37281",11800,"THALW","F","0","WETWIDTH","0.66",NA,269882,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.66",0.66,0.66
"37306",11800,"THALW","B","0","WETWIDTH","1.4",NA,269699,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","1.4",1.4,1.4
"37331",11800,"THALW","G","0","WETWIDTH","0.46",NA,269931,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","0.46",0.46,0.46
"37336",11800,"THALW","G","7","WETWIDTH","1.36",NA,269932,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8320","LS","1.36",1.36,1.36
"37565",11801,"THALW","I","5","WETWIDTH","2.1",NA,269430,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","2.1",2.1,2.1
"37601",11801,"THALW","C","5","WETWIDTH","0.5",NA,268036,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","0.5",0.5,0.5
"37658",11801,"THALW","E","0","WETWIDTH","1.6",NA,268092,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","1.6",1.6,1.6
"37708",11801,"THALW","J","5","WETWIDTH","1.4",NA,269463,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","1.4",1.4,1.4
"37750",11801,"THALW","J","0","WETWIDTH","1.5",NA,269462,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","1.5",1.5,1.5
"37794",11801,"THALW","I","0","WETWIDTH","1.6",NA,269429,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","1.6",1.6,1.6
"37804",11801,"THALW","H","5","WETWIDTH","4.7",NA,269386,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","4.7",4.7,4.7
"37875",11801,"THALW","C","0","WETWIDTH","2.1",NA,268035,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","2.1",2.1,2.1
"38048",11801,"THALW","H","0","WETWIDTH","5.9",NA,269385,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","5.9",5.9,5.9
"38202",11801,"THALW","B","0","WETWIDTH","1.5",NA,268002,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","1.5",1.5,1.5
"38419",11801,"THALW","A","5","WETWIDTH","0.55",NA,267970,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","0.55",0.55,0.55
"38423",11801,"THALW","E","5","WETWIDTH","3.2",NA,268093,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","3.2",3.2,3.2
"38544",11801,"THALW","A","0","WETWIDTH","1.4",NA,267969,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","1.4",1.4,1.4
"38637",11801,"THALW","D","0","WETWIDTH","0.75",NA,268065,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","0.75",0.75,0.75
"38890",11801,"THALW","B","5","WETWIDTH","1.7",NA,268003,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","1.7",1.7,1.7
"38932",11801,"THALW","F","0","WETWIDTH","4.4",NA,269328,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","4.4",4.4,4.4
"38940",11801,"THALW","F","5","WETWIDTH","4.9",NA,269329,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","4.9",4.9,4.9
"39044",11801,"THALW","D","5","WETWIDTH","2.1",NA,268066,TRUE,"O",2013-09-28,9999-12-31,NA,"SU-LS-8340","LS","2.1",2.1,2.1
"39098",11801,"THALW","G","5","WETWIDTH","6.7",NA,269353,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","6.7",6.7,6.7
"39165",11801,"THALW","G","0","WETWIDTH","5.1",NA,269352,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-LS-8340","LS","5.1",5.1,5.1
"40368",11802,"THALW","E2","0","WETWIDTH","0.07",NA,270419,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.07",0.07,0.07
"40436",11802,"THALW","A","7","WETWIDTH","0.3",NA,270124,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.3",0.3,0.3
"40460",11802,"THALW","G2","0","WETWIDTH","0.1",NA,270517,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"40464",11802,"THALW","G2","7","WETWIDTH","0.15",NA,270518,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.15",0.15,0.15
"40533",11802,"THALW","A2","0","WETWIDTH","0.2",NA,270223,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.2",0.2,0.2
"40615",11802,"THALW","J2","7","WETWIDTH","0.35",NA,270665,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.35",0.35,0.35
"40686",11802,"THALW","D2","0","WETWIDTH","0.1",NA,270370,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"40929",11802,"THALW","I2","7","WETWIDTH","0.1",NA,270616,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"40981",11802,"THALW","J2","0","WETWIDTH","0.2",NA,270664,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.2",0.2,0.2
"41099",11802,"THALW","E2","7","WETWIDTH","0.1",NA,270420,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"41144",11802,"THALW","F2","7","WETWIDTH","0.05",NA,270469,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.05",0.05,0.05
"41241",11802,"THALW","H2","0","WETWIDTH","0.12",NA,270566,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.12",0.12,0.12
"41509",11802,"THALW","F2","0","WETWIDTH","0.1",NA,270468,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"41563",11802,"THALW","B2","7","WETWIDTH","0.25",NA,270273,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.25",0.25,0.25
"41611",11802,"THALW","H2","7","WETWIDTH","0.1",NA,270567,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"41630",11802,"THALW","A2","7","WETWIDTH","0.3",NA,270224,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.3",0.3,0.3
"41678",11802,"THALW","B2","0","WETWIDTH","0.1",NA,270272,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"41778",11802,"THALW","D2","7","WETWIDTH","0.07",NA,270371,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.07",0.07,0.07
"41856",11802,"THALW","A","0","WETWIDTH","0.2",NA,270123,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.2",0.2,0.2
"41912",11802,"THALW","B","7","WETWIDTH","0.25",NA,270173,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.25",0.25,0.25
"42028",11802,"THALW","I2","0","WETWIDTH","0.15",NA,270615,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.15",0.15,0.15
"42032",11802,"THALW","B","0","WETWIDTH","0.1",NA,270172,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"42138",11802,"THALW","C2","0","WETWIDTH","0.12",NA,270321,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.12",0.12,0.12
"42141",11802,"THALW","C2","7","WETWIDTH","0.1",NA,270322,TRUE,"O",2013-09-30,9999-12-31,NA,"SU-SS-8318","SS","0.1",0.1,0.1
"42332",11803,"THALW","G","7","WETWIDTH","0.4",NA,275758,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.4",0.4,0.4
"42383",11803,"THALW","F","7","WETWIDTH","0.5",NA,275713,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.5",0.5,0.5
"42407",11803,"THALW","B","0","WETWIDTH","0.6",NA,275542,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.6",0.6,0.6
"42502",11803,"THALW","F","0","WETWIDTH","2.2",NA,275712,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","2.2",2.2,2.2
"42527",11803,"THALW","B","7","WETWIDTH","1.1",NA,275543,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","1.1",1.1,1.1
"42570",11803,"THALW","A","0","WETWIDTH","0.55",NA,275498,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.55",0.55,0.55
"42624",11803,"THALW","E","0","WETWIDTH","0.55",NA,275670,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.55",0.55,0.55
"42625",11803,"THALW","E","7","WETWIDTH","0.1",NA,275671,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.1",0.1,0.1
"42663",11803,"THALW","C","0","WETWIDTH","0.4",NA,275585,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.4",0.4,0.4
"42716",11803,"THALW","I","7","WETWIDTH","0.4",NA,277888,TRUE,"O",2013-10-18,9999-12-31,NA,"XN-LS-4013","LS","0.4",0.4,0.4
"42943",11803,"THALW","D","0","WETWIDTH","0.45",NA,275628,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.45",0.45,0.45
"42947",11803,"THALW","D","7","WETWIDTH","0.4",NA,275629,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.4",0.4,0.4
"43074",11803,"THALW","G","0","WETWIDTH","1",NA,275757,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","1",1,1
"43268",11803,"THALW","C","7","WETWIDTH","0.25",NA,275586,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.25",0.25,0.25
"43421",11803,"THALW","A","7","WETWIDTH","0.6",NA,275499,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.6",0.6,0.6
"43482",11803,"THALW","H","0","WETWIDTH","1",NA,275800,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","1",1,1
"43527",11803,"THALW","I","0","WETWIDTH","1",NA,277887,TRUE,"O",2013-10-18,9999-12-31,NA,"XN-LS-4013","LS","1",1,1
"43566",11803,"THALW","J","0","WETWIDTH","0.5",NA,277922,TRUE,"O",2013-10-18,9999-12-31,NA,"XN-LS-4013","LS","0.5",0.5,0.5
"43645",11803,"THALW","H","7","WETWIDTH","0.35",NA,275801,TRUE,"O",2013-10-17,9999-12-31,NA,"XN-LS-4013","LS","0.35",0.35,0.35
"43930",11803,"THALW","J","7","WETWIDTH","0.9",NA,277923,TRUE,"O",2013-10-18,9999-12-31,NA,"XN-LS-4013","LS","0.9",0.9,0.9
"44244",11804,"THALW","H","5","WETWIDTH","0.35",NA,272552,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","0.35",0.35,0.35
"44246",11804,"THALW","H","0","WETWIDTH","1.1",NA,272551,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","1.1",1.1,1.1
"44672",11804,"THALW","D","5","WETWIDTH","2.8",NA,272495,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","2.8",2.8,2.8
"44797",11804,"THALW","D","0","WETWIDTH","6.3",NA,272494,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","6.3",6.3,6.3
"44824",11804,"THALW","G","5","WETWIDTH","0.4",NA,272525,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","0.4",0.4,0.4
"44826",11804,"THALW","G","0","WETWIDTH","1.35",NA,272524,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","1.35",1.35,1.35
"45121",11804,"THALW","J","5","WETWIDTH","1.6",NA,272612,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","1.6",1.6,1.6
"45169",11804,"THALW","I","5","WETWIDTH","4.2",NA,272579,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","4.2",4.2,4.2
"45172",11804,"THALW","I","0","WETWIDTH","1.35",NA,272578,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","1.35",1.35,1.35
"45199",11804,"THALW","J","0","WETWIDTH","2.8",NA,272611,TRUE,"O",2013-09-30,9999-12-31,NA,"XN-LS-4017","LS","2.8",2.8,2.8
"45504",12362,"THALW","F","0","WETWIDTH","2.8",NA,282325,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","2.8",2.8,2.8
"45552",12362,"THALW","B","0","WETWIDTH","5.8",NA,282210,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","5.8",5.8,5.8
"45569",12362,"THALW","H","0","WETWIDTH","4.5","F_1",282388,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","4.5",4.5,4.5
"45627",12362,"THALW","C","0","WETWIDTH","5.2",NA,282239,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","5.2",5.2,5.2
"45655",12362,"THALW","D","0","WETWIDTH","3.3",NA,282269,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.3",3.3,3.3
"45713",12362,"THALW","B","5","WETWIDTH","4",NA,282211,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","4",4,4
"45780",12362,"THALW","D","5","WETWIDTH","2.6",NA,282270,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","2.6",2.6,2.6
"45812",12362,"THALW","H","5","WETWIDTH","4.2",NA,282389,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","4.2",4.2,4.2
"45834",12362,"THALW","F","5","WETWIDTH","3.4",NA,282326,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.4",3.4,3.4
"45843",12362,"THALW","I","0","WETWIDTH","1.5",NA,282415,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","1.5",1.5,1.5
"45881",12362,"THALW","I","5","WETWIDTH","2.9",NA,282416,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","2.9",2.9,2.9
"46044",12362,"THALW","E","0","WETWIDTH","3.1",NA,282297,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.1",3.1,3.1
"46178",12362,"THALW","A","5","WETWIDTH","1.9",NA,282183,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","1.9",1.9,1.9
"46441",12362,"THALW","J","0","WETWIDTH","2.3","F_1",282447,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","2.3",2.3,2.3
"46473",12362,"THALW","G","5","WETWIDTH","3.3",NA,282359,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.3",3.3,3.3
"46475",12362,"THALW","G","0","WETWIDTH","3.4","F_1",282358,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.4",3.4,3.4
"46542",12362,"THALW","A","0","WETWIDTH","3.2",NA,282182,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.2",3.2,3.2
"46560",12362,"THALW","C","5","WETWIDTH","3.2",NA,282240,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.2",3.2,3.2
"46808",12362,"THALW","J","5","WETWIDTH","3.6",NA,282448,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","3.6",3.6,3.6
"46944",12362,"THALW","E","5","WETWIDTH","2.1",NA,282298,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8325","LS","2.1",2.1,2.1
"47429",12363,"THALW","G","5","WETWIDTH","2.8",NA,287044,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.8",2.8,2.8
"47563",12363,"THALW","J","5","WETWIDTH","4.5",NA,287146,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","4.5",4.5,4.5
"47580",12363,"THALW","G","0","WETWIDTH","2.9",NA,287043,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.9",2.9,2.9
"47639",12363,"THALW","F","0","WETWIDTH","3.2",NA,287009,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3.2",3.2,3.2
"47808",12363,"THALW","D","0","WETWIDTH","3.5",NA,286941,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3.5",3.5,3.5
"47862",12363,"THALW","I","5","WETWIDTH","2.9",NA,287112,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.9",2.9,2.9
"48056",12363,"THALW","D","5","WETWIDTH","3",NA,286942,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3",3,3
"48086",12363,"THALW","E","0","WETWIDTH","2.9",NA,286975,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.9",2.9,2.9
"48087",12363,"THALW","E","5","WETWIDTH","3.3",NA,286976,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3.3",3.3,3.3
"48133",12363,"THALW","J","0","WETWIDTH","2.8",NA,287145,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.8",2.8,2.8
"48246",12363,"THALW","F","5","WETWIDTH","4.1",NA,287010,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","4.1",4.1,4.1
"48264",12363,"THALW","C","5","WETWIDTH","3.5",NA,286908,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3.5",3.5,3.5
"48315",12363,"THALW","A","5","WETWIDTH","4.7",NA,286840,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","4.7",4.7,4.7
"48352",12363,"THALW","B","0","WETWIDTH","3.1",NA,286873,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3.1",3.1,3.1
"48388",12363,"THALW","C","0","WETWIDTH","4.3",NA,286907,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","4.3",4.3,4.3
"48591",12363,"THALW","I","0","WETWIDTH","2.1",NA,287111,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.1",2.1,2.1
"48719",12363,"THALW","H","5","WETWIDTH","2.9",NA,287078,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","2.9",2.9,2.9
"48787",12363,"THALW","B","5","WETWIDTH","3.1",NA,286874,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3.1",3.1,3.1
"48824",12363,"THALW","A","0","WETWIDTH","7.2",NA,286839,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","7.2",7.2,7.2
"48833",12363,"THALW","H","0","WETWIDTH","3",NA,287077,TRUE,"O",2013-10-23,9999-12-31,NA,"TP-LS-8228","LS","3",3,3
"49026",12364,"THALW","I","7","WETWIDTH","1.4",NA,286101,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.4",1.4,1.4
"49234",12364,"THALW","I","0","WETWIDTH","1.1",NA,286100,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.1",1.1,1.1
"49275",12364,"THALW","J","0","WETWIDTH","0.9",NA,286142,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","0.9",0.9,0.9
"49307",12364,"THALW","H","7","WETWIDTH","1.1",NA,286056,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.1",1.1,1.1
"49335",12364,"THALW","B","7","WETWIDTH","0.75",NA,285842,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","0.75",0.75,0.75
"49424",12364,"THALW","D","7","WETWIDTH","1.25",NA,285930,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.25",1.25,1.25
